id;data;nfe;cliente_id;nf_desconto;valor_bruto;valor_venda
1036;02/07/2021;SO46367;593;270,8;3335;3064,2
1037;01/07/2021;SO46364;7;179,3;3236;3056,7
1038;02/07/2021;SO46369;516;90,75;1612;1521,25
1039;03/07/2021;SO46370;344;175,65;2709;2533,35
1040;02/07/2021;SO46368;560;237,3;3281;3043,7
1041;03/07/2021;SO46373;473;5,8;162;156,2
1042;03/07/2021;SO46379;453;47,55;1295;1247,45
1043;03/07/2021;SO46377;31;259,95;3984;3724,05
1044;04/07/2021;SO46380;66;242,4;3362;3119,6
1045;03/07/2021;SO46371;449;27,1;646;618,9
1046;03/07/2021;SO46378;30;36,1;1092;1055,9
1047;03/07/2021;SO46374;140;128,4;2269;2140,6
1048;03/07/2021;SO46375;385;15;167;152
1049;03/07/2021;SO46376;132;13,6;340;326,4
1050;03/07/2021;SO46372;543;186,8;1887;1700,2
1051;04/07/2021;SO46384;263;101,5;2373;2271,5
1052;04/07/2021;SO46382;687;99,4;1156;1056,6
1053;04/07/2021;SO46381;174;25,05;82;56,95
1054;04/07/2021;SO46383;317;75,85;1172;1096,15
1055;05/07/2021;SO46385;295;356,75;6091;5734,25
1056;06/07/2021;SO46604;17;455,3;6303;5847,7
1057;05/07/2021;SO46386;101;79,7;1071;991,3
1058;05/07/2021;SO46389;356;8,4;84;75,6
1059;05/07/2021;SO46388;443;30,2;766;735,8
1060;05/07/2021;SO46387;626;366,3;6320;5953,7
1061;06/07/2021;SO46606;213;15,6;136;120,4
1062;06/07/2021;SO46605;382;163,85;2820;2656,15
1063;07/07/2021;SO46607;170;474;6765;6291
1064;07/07/2021;SO46608;404;544,35;9386;8841,65
1065;08/07/2021;SO46612;194;39,3;914;874,7
1066;08/07/2021;SO46609;582;25,9;501;475,1
1067;08/07/2021;SO46610;105;209;3440;3231
1068;08/07/2021;SO46613;222;40,7;400;359,3
1069;09/07/2021;SO46614;38;506,4;9163;8656,6
1070;08/07/2021;SO46611;673;429,15;5655;5225,85
1071;10/07/2021;SO46615;237;111,1;1390;1278,9
1072;10/07/2021;SO46618;218;0;144;144
1073;11/07/2021;SO46620;150;577,05;7993;7415,95
1074;10/07/2021;SO46617;256;42,4;1120;1077,6
1075;10/07/2021;SO46619;646;0;139;139
1076;10/07/2021;SO46616;553;675,85;10877;10201,15
1077;11/07/2021;SO46622;48;193,3;4213;4019,7
1078;11/07/2021;SO46621;460;75,3;1366;1290,7
1079;12/07/2021;SO46624;71;205,3;3210;3004,7
1080;11/07/2021;SO46623;164;58,15;371;312,85
1081;13/07/2021;SO46626;579;452,15;6185;5732,85
1082;12/07/2021;SO46625;657;514,45;8720;8205,55
1083;13/07/2021;SO46627;478;139,7;2834;2694,3
1084;13/07/2021;SO46629;47;427,25;8311;7883,75
1085;14/07/2021;SO46630;285;371,95;6304;5932,05
1086;13/07/2021;SO46628;675;0;156;156
1087;14/07/2021;SO46631;648;197,75;2321;2123,25
1088;14/07/2021;SO46632;401;7,2;290;282,8
1089;15/07/2021;SO46633;470;384,95;6039;5654,05
1090;15/07/2021;SO46635;442;20,1;328;307,9
1091;15/07/2021;SO46634;695;29,9;1311;1281,1
1092;15/07/2021;SO46637;475;9,35;225;215,65
1093;15/07/2021;SO46638;265;477,5;9177;8699,5
1094;15/07/2021;SO46636;563;7,2;290;282,8
1095;16/07/2021;SO46640;19;247,2;3845;3597,8
1096;16/07/2021;SO46641;353;7,8;136;128,2
1097;16/07/2021;SO46639;627;233,65;3425;3191,35
1098;17/07/2021;SO46642;100;348,5;6473;6124,5
1099;17/07/2021;SO46643;382;535,7;6878;6342,3
1100;17/07/2021;SO46645;668;327,2;6013;5685,8
1101;17/07/2021;SO46644;14;16,8;153;136,2
1102;18/07/2021;SO46647;637;424,9;6957;6532,1
1103;19/03/2023;SO86648;575;364,9;4149;3784,1
1104;18/07/2021;SO46648;281;420,25;7809;7388,75
1105;18/07/2021;SO46646;700;95,7;1555;1459,3
1106;19/03/2023;SO86651;134;124,8;2447;2322,2
1107;19/07/2021;SO46651;666;138,05;2447;2308,95
1108;19/07/2021;SO46649;177;216,3;2650;2433,7
1109;19/03/2023;SO86649;121;152,7;2650;2497,3
1110;19/07/2021;SO46650;32;39,2;705;665,8
1111;19/03/2023;SO86650;195;53,7;705;651,3
1112;19/07/2021;SO46652;338;524,5;7193;6668,5
1113;20/03/2023;SO86652;532;417,3;7193;6775,7
1114;20/07/2021;SO46656;327;4,1;116;111,9
1115;20/07/2021;SO46653;20;36,45;1064;1027,55
1116;20/03/2023;SO86653;457;64,4;1064;999,6
1117;20/03/2023;SO86655;412;297,3;7070;6772,7
1118;20/07/2021;SO46655;415;330,45;7070;6739,55
1119;20/03/2023;SO86654;96;196,8;2648;2451,2
1120;20/07/2021;SO46654;660;162,45;2648;2485,55
1121;21/07/2021;SO46657;599;439,2;8589;8149,8
1122;21/03/2023;SO86657;88;508,15;8589;8080,85
1123;20/03/2023;SO86656;582;8,2;116;107,8
1124;21/03/2023;SO86658;102;80,65;1360;1279,35
1125;21/07/2021;SO46658;93;118,2;1360;1241,8
1126;21/03/2023;SO86659;46;15,9;306;290,1
1127;21/07/2021;SO46659;119;26,5;306;279,5
1128;22/03/2023;SO86660;537;521,5;7342;6820,5
1129;21/07/2021;SO46660;89;451,6;7342;6890,4
1130;23/07/2021;SO46662;175;579,45;8764;8184,55
1131;22/07/2021;SO46661;25;14,6;202;187,4
1132;22/03/2023;SO86661;46;30,8;202;171,2
1133;23/07/2021;SO46663;525;194,35;3334;3139,65
1134;23/03/2023;SO86663;506;191,4;3334;3142,6
1135;23/07/2021;SO46664;178;270,6;3870;3599,4
1136;23/03/2023;SO86664;54;237,25;3870;3632,75
1137;23/07/2021;SO46665;298;5,75;225;219,25
1138;22/03/2023;SO86662;45;582,3;8764;8181,7
1139;23/03/2023;SO86665;335;17,25;225;207,75
1140;23/03/2023;SO86666;500;643,35;10525;9881,65
1141;24/07/2021;SO46666;464;672,2;10525;9852,8
1142;24/07/2021;SO46667;370;215,45;3068;2852,55
1143;25/03/2023;SO86667;171;89,6;3068;2978,4
1144;25/07/2021;SO46669;52;651,1;9896;9244,9
1145;25/03/2023;SO86668;39;485,85;9423;8937,15
1146;25/07/2021;SO46668;164;658,95;9423;8764,05
1147;27/07/2021;SO46672;578;566,1;8805;8238,9
1148;27/03/2023;SO86672;4;706,55;8805;8098,45
1149;26/07/2021;SO46671;455;513,35;7425;6911,65
1150;26/03/2023;SO86669;460;772,05;9896;9123,95
1151;26/03/2023;SO86671;98;420,75;7425;7004,25
1152;26/07/2021;SO46670;18;54;479;425
1153;26/03/2023;SO86670;618;51,75;479;427,25
1154;28/07/2021;SO46675;464;150,65;2616;2465,35
1155;28/03/2023;SO86675;26;158,35;2616;2457,65
1156;27/03/2023;SO86673;301;343,75;5839;5495,25
1157;27/07/2021;SO46673;241;358,8;5839;5480,2
1158;27/07/2021;SO46674;457;5,75;225;219,25
1159;28/03/2023;SO86929;250;10,6;150;139,4
1160;28/07/2021;SO46929;142;5,3;150;144,7
1161;28/03/2023;SO86932;425;85,45;1476;1390,55
1162;28/07/2021;SO46932;295;73,5;1476;1402,5
1163;28/03/2023;SO86931;400;254,45;4007;3752,55
1164;28/07/2021;SO46931;406;314,45;4007;3692,55
1165;28/07/2021;SO46930;471;180,15;2771;2590,85
1166;28/03/2023;SO86930;464;220,25;2771;2550,75
1167;27/03/2023;SO86674;72;17,25;225;207,75
1168;29/03/2023;SO86933;497;395,6;6310;5914,4
1169;29/07/2021;SO46933;14;445,1;6310;5864,9
1170;29/07/2021;SO46934;646;0;144;144
1171;29/03/2023;SO86934;75;0;144;144
1172;29/03/2023;SO86939;71;16,7;115;98,3
1173;29/07/2021;SO46939;62;0;115;115
1174;30/03/2023;SO86940;474;588,75;8125;7536,25
1175;30/07/2021;SO46940;325;528,1;8125;7596,9
1176;29/07/2021;SO46938;701;347,9;5422;5074,1
1177;29/07/2021;SO46937;61;10,6;156;145,4
1178;29/03/2023;SO86937;432;10,6;156;145,4
1179;29/07/2021;SO46936;39;224,9;4356;4131,1
1180;29/03/2023;SO86936;202;254,15;4356;4101,85
1181;29/07/2021;SO46935;216;56,4;475;418,6
1182;29/03/2023;SO86935;358;8,35;475;466,65
1183;30/07/2021;SO46943;511;90,15;1764;1673,85
1184;29/03/2023;SO86938;656;308,5;5422;5113,5
1185;30/03/2023;SO86943;392;134,6;1764;1629,4
1186;30/03/2023;SO86945;301;38,4;443;404,6
1187;30/07/2021;SO46945;328;20;443;423
1188;30/07/2021;SO46942;299;195,85;2257;2061,15
1189;30/03/2023;SO86942;157;125,15;2257;2131,85
1190;30/07/2021;SO46941;141;88,3;1327;1238,7
1191;30/03/2023;SO86941;374;62,9;1327;1264,1
1192;30/07/2021;SO46944;202;238,85;4372;4133,15
1193;30/03/2023;SO86944;31;336,4;4372;4035,6
1194;31/07/2021;SO46948;364;687,25;8147;7459,75
1195;01/04/2023;SO86948;443;601,65;8147;7545,35
1196;31/03/2023;SO86946;589;6,8;225;218,2
1197;31/07/2021;SO46946;523;6,8;225;218,2
1198;31/03/2023;SO86947;21;163,9;3412;3248,1
1199;31/07/2021;SO46947;648;179,75;3412;3232,25
1200;01/04/2023;SO86952;131;0;490;490
1201;01/08/2021;SO46952;588;16,8;490;473,2
1202;01/08/2021;SO46953;150;327,25;6321;5993,75
1203;02/04/2023;SO86953;376;467,05;6321;5853,95
1204;01/08/2021;SO46951;61;143,65;2000;1856,35
1205;01/04/2023;SO86951;573;123,85;2000;1876,15
1206;01/04/2023;SO86949;342;90,45;962;871,55
1207;01/08/2021;SO46949;305;49,1;962;912,9
1208;01/08/2021;SO46950;61;211,5;3656;3444,5
1209;01/04/2023;SO86950;51;180,5;3656;3475,5
1210;02/08/2021;SO46957;429;695,25;8409;7713,75
1211;02/04/2023;SO86955;73;113,65;1451;1337,35
1212;02/08/2021;SO46955;87;124,5;1451;1326,5
1213;02/08/2021;SO46954;560;38,4;470;431,6
1214;02/04/2023;SO86954;166;23,4;470;446,6
1215;02/04/2023;SO86956;125;146,95;2038;1891,05
1216;02/08/2021;SO46956;591;174,5;2038;1863,5
1217;03/04/2023;SO86957;583;601,7;8409;7807,3
1218;03/08/2021;SO46959;609;633,35;10471;9837,65
1219;03/04/2023;SO86959;509;659,3;10471;9811,7
1220;03/08/2021;SO46958;638;16,8;153;136,2
1221;03/04/2023;SO86958;312;16,8;153;136,2
1222;04/08/2021;SO46960;507;173,7;2863;2689,3
1223;05/08/2021;SO46963;387;4,2;182;177,8
1224;05/08/2021;SO46961;163;14,4;167;152,6
1225;05/08/2021;SO46964;413;639,85;9997;9357,15
1226;05/08/2021;SO46962;517;8,4;182;173,6
1227;06/08/2021;SO46965;480;180,5;3077;2896,5
1228;06/08/2021;SO46966;653;235,05;3090;2854,95
1229;06/08/2021;SO46967;443;475,1;8047;7571,9
1230;07/08/2021;SO46968;458;186,85;3688;3501,15
1231;07/08/2021;SO46969;191;339,65;5423;5083,35
1232;07/08/2021;SO46970;678;405,35;5588;5182,65
1233;09/08/2021;SO46972;360;364,8;6207;5842,2
1234;08/08/2021;SO46971;677;201,15;2744;2542,85
1235;09/08/2021;SO46973;646;104;1200;1096
1236;10/08/2021;SO46974;605;702,45;8921;8218,55
1237;11/08/2021;SO46980;395;420,5;6131;5710,5
1238;10/08/2021;SO46976;168;195,45;2270;2074,55
1239;10/08/2021;SO46978;556;7,5;167;159,5
1240;10/08/2021;SO46975;220;4,1;106;101,9
1241;10/08/2021;SO46977;530;50,8;518;467,2
1242;10/08/2021;SO46979;676;147,75;2829;2681,25
1243;11/08/2021;SO46981;610;812,9;11291;10478,1
1244;12/08/2021;SO46982;234;0;136;136
1245;12/08/2021;SO46987;366;593,6;9211;8617,4
1246;12/08/2021;SO46983;172;75,2;1282;1206,8
1247;12/08/2021;SO46985;45;160,7;2934;2773,3
1248;12/08/2021;SO46984;155;132,3;2030;1897,7
1249;12/08/2021;SO46986;162;69,7;1105;1035,3
1250;14/08/2021;SO46988;224;760,3;9249;8488,7
1251;14/08/2021;SO46991;298;198,65;2500;2301,35
1252;14/08/2021;SO46990;337;25,7;381;355,3
1253;14/08/2021;SO46989;267;5,6;490;484,4
1254;14/08/2021;SO46992;475;445,15;8499;8053,85
1255;15/08/2021;SO46993;469;540,9;9116;8575,1
1256;16/08/2021;SO46994;79;334,3;6702;6367,7
1257;17/08/2021;SO46995;241;138,1;2306;2167,9
1258;17/08/2021;SO46996;396;414,6;5841;5426,4
1259;17/08/2021;SO46997;285;294;4552;4258
1260;18/08/2021;SO46998;651;4,2;84;79,8
1261;18/08/2021;SO47000;408;66,7;1545;1478,3
1262;18/08/2021;SO46999;303;17,45;259;241,55
1263;19/08/2021;SO47003;190;171,6;3719;3547,4
1264;19/08/2021;SO47001;488;299,2;5930;5630,8
1265;19/08/2021;SO47002;3;155,55;1742;1586,45
1266;20/08/2021;SO47004;623;500,6;8697;8196,4
1267;20/08/2021;SO47006;610;360,1;5580;5219,9
1268;20/08/2021;SO47005;99;29,9;602;572,1
1269;21/08/2021;SO47007;107;34,4;640;605,6
1270;21/08/2021;SO47008;80;537,7;8804;8266,3
1271;22/08/2021;SO47009;230;577,4;7620;7042,6
1272;23/08/2021;SO47011;544;118,05;2071;1952,95
1273;23/08/2021;SO47010;497;14,4;167;152,6
1274;23/08/2021;SO47012;179;381,95;6852;6470,05
1275;25/08/2021;SO47018;554;581,45;9161;8579,55
1276;24/08/2021;SO47017;635;0;115;115
1277;24/08/2021;SO47014;692;26,75;268;241,25
1278;24/08/2021;SO47015;90;206,6;4117;3910,4
1279;24/08/2021;SO47013;52;127,6;2265;2137,4
1280;24/08/2021;SO47016;114;105,9;1228;1122,1
1281;25/08/2021;SO47021;577;113,6;1491;1377,4
1282;25/08/2021;SO47023;565;0;144;144
1283;26/08/2021;SO47024;49;367,25;5789;5421,75
1284;25/08/2021;SO47022;465;14,6;106;91,4
1285;25/08/2021;SO47019;494;71,15;1548;1476,85
1286;25/08/2021;SO47020;565;22,95;221;198,05
1287;26/08/2021;SO47025;455;126,4;2303;2176,6
1288;26/08/2021;SO47026;405;212,8;3718;3505,2
1289;26/08/2021;SO47027;189;564,15;9543;8978,85
1290;28/08/2021;SO47028;70;302,15;6862;6559,85
1291;28/08/2021;SO47030;492;22,05;328;305,95
1292;28/08/2021;SO47031;477;347,5;6579;6231,5
1293;28/08/2021;SO47029;96;0;115;115
1294;29/08/2021;SO47033;391;619,15;8426;7806,85
1295;29/08/2021;SO47032;617;119,95;2180;2060,05
1296;30/08/2021;SO47034;361;412;6326;5914
1297;31/08/2021;SO47037;429;491,75;7614;7122,25
1298;30/08/2021;SO47036;578;20,2;294;273,8
1299;30/08/2021;SO47035;121;49,65;410;360,35
1300;31/08/2021;SO47039;535;202,15;3550;3347,85
1301;01/09/2021;SO47040;549;208,2;3207;2998,8
1302;31/08/2021;SO47038;178;0;96;96
1303;01/09/2021;SO47041;371;503,6;8428;7924,4
1304;02/09/2021;SO47045;173;509,85;6523;6013,15
1305;02/09/2021;SO47042;198;520,2;9015;8494,8
1306;02/09/2021;SO47044;560;19,5;343;323,5
1307;02/09/2021;SO47043;309;8,4;84;75,6
1308;03/09/2021;SO47048;348;21,6;290;268,4
1309;03/09/2021;SO47046;416;24;623;599
1310;03/09/2021;SO47047;193;115,3;1855;1739,7
1311;03/09/2021;SO47049;573;482;5474;4992
1312;04/09/2021;SO47051;411;13,9;84;70,1
1313;04/09/2021;SO47052;603;373;6364;5991
1314;04/09/2021;SO47050;631;61,15;1291;1229,85
1315;04/09/2021;SO47053;673;163,45;3573;3409,55
1316;04/09/2021;SO47054;450;328,1;5621;5292,9
1317;05/09/2021;SO47055;154;404,75;8160;7755,25
1318;05/09/2021;SO47056;333;680,5;9180;8499,5
1319;06/09/2021;SO47061;570;153,45;4333;4179,55
1320;06/09/2021;SO47058;640;9,1;431;421,9
1321;06/09/2021;SO47059;463;6,95;139;132,05
1322;06/09/2021;SO47060;657;16,15;460;443,85
1323;06/09/2021;SO47057;122;166,45;3629;3462,55
1324;07/09/2021;SO47063;313;25,05;115;89,95
1325;07/09/2021;SO47062;483;109,9;1864;1754,1
1326;07/09/2021;SO47064;546;24,6;212;187,4
1327;07/09/2021;SO47065;391;513,45;6985;6471,55
1328;08/09/2021;SO47066;356;426,85;6786;6359,15
1329;08/09/2021;SO47067;161;337,75;5390;5052,25
1330;09/09/2021;SO47353;593;313,3;3935;3621,7
1331;09/09/2021;SO47352;448;360,75;5974;5613,25
1332;09/09/2021;SO47349;22;8,9;252;243,1
1333;09/09/2021;SO47350;672;37,9;1145;1107,1
1334;09/09/2021;SO47351;417;212,75;3220;3007,25
1335;11/09/2021;SO47354;93;490;9491;9001
1336;12/09/2021;SO47355;695;811,8;10859;10047,2
1337;12/09/2021;SO47358;274;32,75;533;500,25
1338;12/09/2021;SO47357;106;151,85;2914;2762,15
1339;12/09/2021;SO47356;583;21,4;250;228,6
1340;13/09/2021;SO47364;438;25,05;146;120,95
1341;13/09/2021;SO47359;568;479,85;8027;7547,15
1342;13/09/2021;SO47363;42;16,7;115;98,3
1343;13/09/2021;SO47360;619;34,5;361;326,5
1344;13/09/2021;SO47362;470;141,95;3163;3021,05
1345;13/09/2021;SO47361;671;14,4;580;565,6
1346;13/09/2021;SO47365;486;531,3;9079;8547,7
1347;15/09/2021;SO47366;179;536,2;10411;9874,8
1348;15/09/2021;SO47367;559;232,6;3366;3133,4
1349;15/09/2021;SO47368;571;163,9;3414;3250,1
1350;17/09/2021;SO47369;302;494,65;10616;10121,35
1351;17/09/2021;SO47375;530;0;153;153
1352;17/09/2021;SO47372;437;93,25;2366;2272,75
1353;17/09/2021;SO47370;699;7,2;162;154,8
1354;17/09/2021;SO47376;24;12,9;262;249,1
1355;17/09/2021;SO47371;424;9,6;640;630,4
1356;18/09/2021;SO47377;612;414;5658;5244
1357;17/09/2021;SO47374;444;287,7;4175;3887,3
1358;17/09/2021;SO47373;138;18,6;577;558,4
1359;19/09/2021;SO47378;503;383,9;6241;5857,1
1360;19/09/2021;SO47382;319;0;106;106
1361;19/09/2021;SO47380;572;360,65;4834;4473,35
1362;19/09/2021;SO47381;116;4,1;202;197,9
1363;19/09/2021;SO47379;323;0;136;136
1364;20/09/2021;SO47384;581;610,4;8083;7472,6
1365;19/09/2021;SO47383;38;113,65;2410;2296,35
1366;20/09/2021;SO47386;448;124,6;1826;1701,4
1367;20/09/2021;SO47387;289;330,85;5232;4901,15
1368;20/09/2021;SO47385;132;48,85;506;457,15
1369;21/09/2021;SO47389;615;64,25;582;517,75
1370;21/09/2021;SO47388;573;0;162;162
1371;21/09/2021;SO47391;44;284,6;5132;4847,4
1372;21/09/2021;SO47390;62;10,6;144;133,4
1373;22/09/2021;SO47394;92;382,65;5747;5364,35
1374;22/09/2021;SO47393;643;8,2;116;107,8
1375;23/09/2021;SO47395;504;641,75;10736;10094,25
1376;22/09/2021;SO47392;182;16,7;82;65,3
1377;24/09/2021;SO47396;137;125,35;1758;1632,65
1378;24/09/2021;SO47398;557;618,4;8248;7629,6
1379;24/09/2021;SO47397;588;226,1;2760;2533,9
1380;25/09/2021;SO47400;596;673,85;9392;8718,15
1381;25/09/2021;SO47399;540;196,6;2443;2246,4
1382;26/09/2021;SO47401;625;15,9;156;140,1
1383;26/09/2021;SO47402;541;140,3;1987;1846,7
1384;27/09/2021;SO47403;639;517;8068;7551
1385;28/09/2021;SO47409;388;453,7;6281;5827,3
1386;27/09/2021;SO47406;327;17,25;893;875,75
1387;27/09/2021;SO47404;439;76,25;935;858,75
1388;27/09/2021;SO47408;253;23,7;279;255,3
1389;27/09/2021;SO47405;70;5,75;225;219,25
1390;27/09/2021;SO47407;607;15,6;286;270,4
1391;28/09/2021;SO47411;542;329,8;3410;3080,2
1392;28/09/2021;SO47410;699;194,8;3329;3134,2
1393;29/09/2021;SO47415;288;164,85;2247;2082,15
1394;29/09/2021;SO47416;416;590,45;8477;7886,55
1395;29/09/2021;SO47413;309;319,85;4572;4252,15
1396;29/09/2021;SO47414;377;25,6;211;185,4
1397;29/09/2021;SO47412;604;0;84;84
1398;01/10/2021;SO47417;697;302,9;4194;3891,1
1399;01/10/2021;SO47418;16;25,05;146;120,95
1400;01/10/2021;SO47422;271;623,2;8894;8270,8
1401;01/10/2021;SO47420;9;5,8;268;262,2
1402;01/10/2021;SO47421;201;84,5;1090;1005,5
1403;01/10/2021;SO47419;201;136,7;1478;1341,3
1404;03/10/2021;SO47424;460;89,15;1910;1820,85
1405;02/10/2021;SO47423;650;31,75;1329;1297,25
1406;03/10/2021;SO47425;165;109,9;2194;2084,1
1407;03/10/2021;SO47427;663;312,9;3093;2780,1
1408;03/10/2021;SO47431;310;58,5;607;548,5
1409;03/10/2021;SO47433;66;8,1;112;103,9
1410;04/10/2021;SO47434;171;274,6;5239;4964,4
1411;03/10/2021;SO47429;133;102,45;1108;1005,55
1412;03/10/2021;SO47432;500;158,4;2171;2012,6
1413;03/10/2021;SO47428;662;24,6;597;572,4
1414;03/10/2021;SO47430;479;0;115;115
1415;03/10/2021;SO47426;198;0;225;225
1416;05/10/2021;SO47435;653;605,3;8910;8304,7
1417;05/10/2021;SO47437;680;13,6;225;211,4
1418;05/10/2021;SO47436;291;158,5;1863;1704,5
1419;06/10/2021;SO47439;620;632,45;8077;7444,55
1420;05/10/2021;SO47438;216;326,75;5289;4962,25
1421;06/10/2021;SO47440;365;152;2326;2174
1422;07/10/2021;SO47441;241;447,85;6529;6081,15
1423;08/10/2021;SO47445;531;41,65;961;919,35
1424;08/10/2021;SO47444;482;190,8;2163;1972,2
1425;09/10/2021;SO47447;250;728,6;8719;7990,4
1426;08/10/2021;SO47442;143;17;403;386
1427;08/10/2021;SO47446;299;44,75;340;295,25
1428;08/10/2021;SO47443;663;204,5;3611;3406,5
1429;09/10/2021;SO47449;306;121,4;2344;2222,6
1430;09/10/2021;SO47448;87;18,7;611;592,3
1431;09/10/2021;SO47450;681;707,75;9732;9024,25
1432;11/10/2021;SO47451;172;436,1;5758;5321,9
1433;12/10/2021;SO47454;140;408,25;8180;7771,75
1434;11/10/2021;SO47452;341;193,65;2600;2406,35
1435;11/10/2021;SO47453;229;32;293;261
1436;12/10/2021;SO47455;200;520,1;6848;6327,9
1437;13/10/2021;SO47456;584;277,05;4799;4521,95
1438;13/10/2021;SO47458;298;352,85;6221;5868,15
1439;13/10/2021;SO47457;689;79,25;1630;1550,75
1440;14/10/2021;SO47459;96;5,75;375;369,25
1441;14/10/2021;SO47658;334;322,25;5143;4820,75
1442;15/10/2021;SO47659;126;61,1;1221;1159,9
1443;15/10/2021;SO47661;458;11,5;225;213,5
1444;15/10/2021;SO47660;38;7,8;136;128,2
1445;15/10/2021;SO47662;268;481,65;7295;6813,35
1446;17/10/2021;SO47664;615;218,9;2909;2690,1
1447;16/10/2021;SO47663;449;386,25;7261;6874,75
1448;17/10/2021;SO47667;176;46,15;1268;1221,85
1449;17/10/2021;SO47666;410;361,85;4814;4452,15
1450;17/10/2021;SO47668;572;503,75;8367;7863,25
1451;17/10/2021;SO47665;244;29;112;83
1452;19/10/2021;SO47670;431;661,45;8885;8223,55
1453;18/10/2021;SO47669;499;74,65;1076;1001,35
1454;19/10/2021;SO47671;688;13,6;225;211,4
1455;19/10/2021;SO47673;33;260;4479;4219
1456;19/10/2021;SO47672;330;6,8;225;218,2
1457;19/10/2021;SO47674;545;65,4;866;800,6
1458;19/10/2021;SO47675;6;324,45;7111;6786,55
1459;20/10/2021;SO47678;135;100,15;1239;1138,85
1460;20/10/2021;SO47676;348;212,7;2768;2555,3
1461;20/10/2021;SO47677;503;486,1;8513;8026,9
1462;21/10/2021;SO47683;426;269,25;5129;4859,75
1463;21/10/2021;SO47682;649;34,15;259;224,85
1464;21/10/2021;SO47680;628;335,75;4371;4035,25
1465;21/10/2021;SO47681;105;346,05;7866;7519,95
1466;21/10/2021;SO47679;246;53,5;560;506,5
1467;22/10/2021;SO47684;284;52,4;1052;999,6
1468;22/10/2021;SO47685;396;307,2;5953;5645,8
1469;23/10/2021;SO47692;564;109,6;1727;1617,4
1470;23/10/2021;SO47690;413;130,95;1563;1432,05
1471;23/10/2021;SO47688;675;10,6;150;139,4
1472;23/10/2021;SO47689;529;16,7;380;363,3
1473;24/10/2021;SO47693;431;265,35;4703;4437,65
1474;23/10/2021;SO47691;407;15,9;156;140,1
1475;23/10/2021;SO47687;526;545,75;6919;6373,25
1476;23/10/2021;SO47686;103;0;156;156
1477;24/10/2021;SO47697;458;9,1;264;254,9
1478;24/10/2021;SO47695;525;7,8;136;128,2
1479;24/10/2021;SO47694;372;371,65;5244;4872,35
1480;24/10/2021;SO47698;292;338,5;4763;4424,5
1481;24/10/2021;SO47696;413;234,4;4802;4567,6
1482;25/10/2021;SO47702;35;40,6;685;644,4
1483;25/10/2021;SO47700;320;419,95;6816;6396,05
1484;25/10/2021;SO47701;470;75,25;1600;1524,75
1485;25/10/2021;SO47699;312;81,6;975;893,4
1486;26/10/2021;SO47705;243;180,65;4145;3964,35
1487;26/10/2021;SO47706;402;239,7;4410;4170,3
1488;26/10/2021;SO47703;697;104,55;1567;1462,45
1489;26/10/2021;SO47707;215;20,4;321;300,6
1490;26/10/2021;SO47704;634;0;182;182
1491;27/10/2021;SO47711;84;15,6;279;263,4
1492;27/10/2021;SO47710;100;26,7;96;69,3
1493;28/10/2021;SO47712;537;464,35;5582;5117,65
1494;27/10/2021;SO47709;670;99,95;1502;1402,05
1495;27/10/2021;SO47708;697;456,55;7645;7188,45
1496;28/10/2021;SO47716;305;511,2;8410;7898,8
1497;28/10/2021;SO47715;460;97,8;2471;2373,2
1498;28/10/2021;SO47713;255;8,4;84;75,6
1499;28/10/2021;SO47714;107;110,75;1444;1333,25
1500;29/10/2021;SO47719;467;93,1;1525;1431,9
1501;29/10/2021;SO47720;278;445,15;7465;7019,85
1502;29/10/2021;SO47718;31;509;8568;8059
1503;29/10/2021;SO47717;100;17,4;162;144,6
1504;31/10/2021;SO47721;610;401,05;8998;8596,95
1505;31/10/2021;SO47723;140;8,4;84;75,6
1506;31/10/2021;SO47722;571;0;144;144
1507;31/10/2021;SO47724;494;460,55;8380;7919,45
1508;01/11/2021;SO47725;191;466,05;7974;7507,95
1509;01/11/2021;SO47729;618;28,05;225;196,95
1510;01/11/2021;SO47726;349;245,95;4837;4591,05
1511;02/11/2021;SO47962;683;285,45;3799;3513,55
1512;01/11/2021;SO47730;609;227,6;3204;2976,4
1513;01/11/2021;SO47727;319;9,6;150;140,4
1514;01/11/2021;SO47728;354;15,6;136;120,4
1515;01/11/2021;SO47960;498;61,2;1145;1083,8
1516;01/11/2021;SO47961;485;0;225;225
1517;02/11/2021;SO47964;508;70,9;619;548,1
1518;02/11/2021;SO47965;497;267,75;5669;5401,25
1519;02/11/2021;SO47966;680;135,6;1373;1237,4
1520;02/11/2021;SO47963;546;47,05;541;493,95
1521;03/11/2021;SO47967;160;327;3712;3385
1522;04/11/2021;SO47973;434;356,9;7729;7372,1
1523;03/11/2021;SO47968;454;26,95;333;306,05
1524;03/11/2021;SO47969;310;69,95;785;715,05
1525;03/11/2021;SO47972;511;80,4;905;824,6
1526;03/11/2021;SO47971;48;52,1;708;655,9
1527;03/11/2021;SO47970;390;299,1;4929;4629,9
1528;04/11/2021;SO47974;394;24,3;337;312,7
1529;04/11/2021;SO47975;609;500,95;8073;7572,05
1530;05/11/2021;SO47979;639;81,35;1361;1279,65
1531;05/11/2021;SO47977;606;45,45;512;466,55
1532;05/11/2021;SO47978;605;152,6;1877;1724,4
1533;05/11/2021;SO47976;384;185,55;4709;4523,45
1534;06/11/2021;SO47985;603;0;96;96
